"lifetime_gross"	"year"	"(no genres listed)"	"Action"	"Adventure"	"Animation"	"Children"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film-Noir"	"Horror"	"IMAX"	"Musical"	"Mystery"	"Romance"	"Sci-Fi"	"Thriller"	"War"	"Western"	"title"	"averageRating"	"numVotes"	"isAdult"	"runtimeMinutes"	"avg_rating_grouplense"
"173"	28735315	1994	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Drop Zone"	5.6	20093	0	101	3.06182859871091
"174"	1176982	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Destiny Turns on the Radio"	4.6	2387	0	102	2.69151376146789
"175"	3103716	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Death and the Maiden"	7.3	24155	0	103	3.5625
"176"	24361867	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Dolores Claiborne"	7.4	42023	0	132	3.58820032694308
"177"	4221036	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Exotica"	7.1	19109	0	103	3.5330836454432
"178"	6841570	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Exit to Eden"	4.3	6828	0	113	2.67039295392954
"179"	5887457	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Ed Wood"	7.8	171885	0	127	3.66438839686818
"180"	38896854	1995	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"French Kiss"	6.6	48976	0	111	3.31504798802501
"181"	33177694	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Forget Paris"	6.5	12189	0	101	3.22140381282496
"182"	11642946	1995	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Far From Home: The Adventures of Yellow Dog"	6.4	2889	0	81	3.16579634464752
"183"	12201255	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Hideaway"	5.3	6758	0	106	2.91078305519897
"184"	3987768	1995	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Fluke"	6.7	6850	0	96	3.02611940298507
"185"	3941146	1995	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Gordy"	3.8	1953	0	90	2.5377358490566
"186"	3291163	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"The Glass Shield"	6.2	3362	0	109	2.96861924686192
"187"	7830611	1994	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	"Hoop Dreams"	8.3	25733	0	170	4.02823698531677
"188"	3049135	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Heavenly Creatures"	7.3	62315	0	99	3.82243840985442
"189"	26325256	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Houseguest"	6	6865	0	113	3.00802512212142
"190"	9914409	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Immortal Beloved"	7.4	24363	0	121	3.67525319242624
"191"	26381221	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"I.Q."	6.2	24840	0	100	3.21584051724138
"192"	2473668	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Jefferson in Paris"	5.7	3006	0	139	2.91114982578397
"193"	36763355	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Junior"	4.7	67601	0	109	2.70175810209701
"194"	36853222	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	"Just Cause"	6.4	26393	0	102	3.40753811405985
"195"	14942422	1995	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Kiss of Death"	7.4	8074	0	99	3.40434782608696
"196"	14942422	1995	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Kiss of Death"	5.9	18818	0	101	3.06016260162602
"197"	152457	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Ladybird Ladybird"	7.4	3450	0	101	3.74592391304348
"198"	66638883	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	"Legends of the Fall"	7.5	158484	0	133	3.50034900691668
"199"	29412050	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Major Payne"	6.3	34550	0	95	2.88674474314613
"200"	1095885	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Little Odessa"	6.7	7927	0	98	3.30616740088106
"201"	18272894	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Love Affair"	7.3	4973	0	88	3.61111111111111
"202"	18272894	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Love Affair"	6	4701	0	108	3.17004219409283
"203"	7603766	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Losing Isaiah"	6.5	5951	0	111	3.33435852372583
"204"	40070995	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Man of the House"	5.3	9418	0	96	2.83876651982379
"205"	19699706	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Man of the House"	5.3	9418	0	96	2.83876651982379
"206"	6821850	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Mixed Nuts"	5.5	11474	0	97	2.71660899653979
"207"	18137661	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Milk Money"	5.6	12009	0	110	2.97886473429952
"208"	5221281	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Miami Rhapsody"	5.4	3311	0	95	3.02119460500963
"209"	11079373	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"My Family"	7.3	4055	0	128	3.69739952718676
"210"	17381942	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Murder in the First"	7.3	27877	0	122	3.71720085470085
"211"	39491975	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Nobody's Fool"	7.4	19771	0	110	3.66137123745819
"212"	31713110	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Nobody's Fool"	7.4	19771	0	110	3.66137123745819
"213"	33683817	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Nell"	6.5	28700	0	112	3.40944049221304
"214"	3565508	1995	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"New Jersey Drive"	6.7	3156	0	98	3.0472972972973
"215"	50282766	1994	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Natural Born Killers"	7.3	226811	0	118	3.25777118534761
"216"	20059210	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Only You"	6.5	22136	0	109	3.3515018562268
"217"	61565	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Only You"	6.5	22136	0	109	3.3515018562268
"218"	1608570	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Once Were Warriors"	7.9	33081	0	102	3.97372632702054
"219"	67659560	1995	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	"Outbreak"	6.6	126013	0	127	3.41050080775444
"220"	107928762	1994	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Pulp Fiction"	8.9	1933700	0	154	4.18891203936138
"221"	6834525	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Panther"	6.4	2470	0	124	3.15461847389558
"222"	29136626	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Priest"	7.1	10169	0	105	3.71598995395563
"223"	24822619	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Quiz Show"	7.5	67654	0	133	3.66378901931884
"224"	12096881	1995	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Roommates"	6.4	1843	0	108	3.17101226993865
"225"	912082	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stuart Saves His Family"	5.3	2782	0	95	2.62125
"226"	71567262	1994	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Stargate"	7.1	184256	0	116	3.37106114526043
"227"	2079569	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Shallow Grave"	7.3	59557	0	89	3.77538278578861
"228"	102780	1993	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	"Suture"	6.6	1914	0	96	3.24080267558528
"229"	382928	1995	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Swimming with Sharks"	7.1	23902	0	93	3.66821428571429
"230"	4064495	1995	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Tank Girl"	5.4	31466	0	104	2.81646988492004
"231"	75671125	1994	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	"Star Trek: Generations"	6.6	79902	0	118	3.32266910420475
"232"	11837928	1995	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	"Tales from the Hood"	6.4	7988	0	98	2.78939929328622
"233"	9418365	1995	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	"Village of the Damned"	7.3	16501	0	77	3.41915513474144
"234"	9418365	1995	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	"Village of the Damned"	5.6	30963	0	98	2.77330716388616
"235"	32679899	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Tommy Boy"	7.1	83294	0	97	3.35647806855879
"236"	10032765	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"What's Eating Gilbert Grape"	7.7	227690	0	118	3.75121852152721
"237"	24047675	1995	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Virtuosity"	5.6	29637	0	106	2.98548721492744
"238"	81057016	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"While You Were Sleeping"	6.7	97990	0	103	3.49938944416806
"239"	759393	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Double Happiness"	7	1152	0	87	3.56392045454545
"240"	15119639	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Muriel's Wedding"	7.2	37580	0	106	3.50763856544015
"241"	72217396	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Ace Ventura: Pet Detective"	6.9	290182	0	86	2.98984060021894
"242"	13383747	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bullets Over Broadway"	7.4	38235	0	98	3.6953642384106
"243"	122187717	1994	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Clear and Present Danger"	6.9	96079	0	141	3.6551898004754
"244"	20164171	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Corrina, Corrina"	6.6	13019	0	115	3.30493678506924
"245"	13642861	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Crooklyn"	7	10158	0	115	3.28094462540717
"246"	1007583	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Cobb"	6.4	7518	0	128	3.13568935427574
"247"	330455270	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	"Forrest Gump"	8.8	1934624	0	142	4.04801143684579
"248"	52700832	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Four Weddings and a Funeral"	7.1	147140	0	117	3.64083267812348
"249"	38290723	1995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Higher Learning"	6.5	19377	0	127	3.25180722891566
"250"	1760527	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"I Like it Like That"	6.8	1670	0	104	3.296875
"251"	30806194	1994	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"I Love Trouble"	6.8	591	0	93	3.375
"252"	30806194	1994	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"I Love Trouble"	5.3	11898	0	123	2.72088772845953
"253"	37939757	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"It Could Happen to You"	6.4	38304	0	101	3.32678311499272
"254"	4858139	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Little Buddha"	6.1	16536	0	123	3.15690866510539
"255"	101631272	1994	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Maverick"	7	107929	0	127	3.41277693474962
"256"	2144667	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Mrs. Parker and the Vicious Circle"	6.4	4528	0	125	3.28861386138614
"257"	20982557	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Reality Bites"	6.6	48488	0	99	3.25003371544167
"258"	1618282	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Safe Passage"	6.3	1275	0	98	3.2804347826087
"259"	121248145	1994	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	"Speed"	7.2	348076	0	116	3.48124788145853
"260"	20667959	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Speechless"	5.8	5111	0	99	3.13317647058824
"261"	44853581	1994	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Timecop"	5.9	58395	0	99	2.72426333457665
"262"	146282411	1994	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	"True Lies"	7.2	249664	0	141	3.49227317447748
"263"	50021959	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"When a Man Loves a Woman"	6.6	21513	0	126	3.39063896336014
"264"	65002597	1994	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	"Wolf"	6.2	55050	0	125	3.04067362615718
"265"	65002597	1994	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	"Wolf"	7.3	3713	0	122	3.28125
"266"	25052000	1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Wyatt Earp"	6.7	48734	0	191	3.1999152003392
"267"	30160161	1995	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Bad Company"	5.4	3014	0	108	2.95100864553314
"268"	63513	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"S.F.W."	5.8	5016	0	96	2.82132132132132
"269"	20851521	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Jason's Lyric"	6.6	3988	0	119	3.18765743073048
"270"	33423521	1994	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Street Fighter"	4	69894	0	102	1.90031503150315
"271"	16198	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Coldblooded"	6.7	3727	0	92	3.31439393939394
"272"	16198	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Coldblooded"	5.5	813	0	86	3.83333333333333
"273"	2241	1995	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Mirage"	7.3	4969	0	108	3.35483870967742
"274"	2241	1995	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Mirage"	4.9	204	0	92	3.14705882352941
"275"	85105259	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Open Season"	5.3	238	0	97	2.83653846153846
"276"	85105259	1996	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Open Season"	6.1	92182	0	86	2.94587628865979
"277"	514775	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Federal Hill"	6.4	462	0	97	3.07575757575758
"278"	8924549	1995	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	"In the Mouth of Madness"	7.2	66404	0	95	3.24335173105871
"279"	19623396	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"8 Seconds"	6.6	5108	0	105	3.23813420621931
"280"	16192320	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Above the Rim"	6.6	15066	0	96	3.04166666666667
"281"	5751882	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Airheads"	6.1	48996	0	92	2.81087676485968
"282"	15240435	1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Bad Girls"	5.2	12368	0	99	2.69828641370869
"283"	7266973	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Barcelona"	7	6086	0	101	3.52061855670103
"284"	42614912	1994	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Beverly Hills Cop III"	5.6	79851	0	104	2.75010758858127
"285"	4630377	1994	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Black Beauty"	5.8	263	0	74	3.5
"286"	4630377	1994	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Black Beauty"	5.5	1044	0	106	3.18681318681319
"287"	4630377	1994	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Black Beauty"	6.6	9796	0	88	3.28724708767627
"288"	16696219	1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Blink"	6.2	8322	0	106	3.23346153846154
"289"	30156002	1994	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Blown Away"	6.2	30180	0	121	2.99908424908425
"290"	23070663	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Blue Chips"	6.2	13294	0	108	2.72025495750708
"291"	3359465	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Blue Sky"	6.4	7357	0	101	3.46523388116308
"292"	3662459	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Cabin Boy"	5.3	8551	0	80	2.38168210976479
"293"	2570550	1993	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Calendar Girl"	5.9	249	0	88	3
"294"	43622150	1994	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"City Slickers II: The Legend of Curly's Gold"	5.6	19207	0	116	2.72972972972973
"295"	7355425	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Clean Slate"	5.7	3874	0	107	2.92217391304348
"296"	21274717	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Coneheads"	5.4	53230	0	88	2.5814764286797
"297"	19726050	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Color of Night"	5.2	23651	0	121	2.6253164556962
"298"	11391093	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Cops and Robbersons"	5.2	6737	0	93	2.59223880597015
"299"	63270710	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Dave"	6.8	52007	0	110	3.60090411876325
"300"	7993039	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Dazed and Confused"	7.6	176045	0	102	3.68978547050219
"301"	58055768	1993	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"Demolition Man"	6.7	168379	0	115	3.07129035824856
"302"	1708873	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Even Cowgirls Get the Blues"	4.4	7362	0	106	2.41492036881811
"303"	7839327	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fatal Instinct"	5.8	7307	0	91	2.88496844520941
"304"	6995302	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Fearless"	7.1	22265	0	122	3.55577834487787
"305"	233824	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fear of a Black Hat"	7.2	4107	0	88	3.44314641744548
"306"	20016254	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"With Honors"	6.7	14081	0	101	3.34672727272727
"307"	9709451	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	"Flesh and Bone"	6.2	5478	0	126	3.0447504302926
"308"	6243722	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Widows' Peak"	6.7	1690	0	101	3.55175600739372
"309"	11146270	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"For Love or Money"	6.2	482	0	108	2.75
"310"	11146270	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"For Love or Money"	6.2	13925	0	96	3.11155606407323
"311"	77698625	1993	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"Free Willy"	6	73224	0	112	2.6178247734139
"312"	8094616	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Fresh"	7.6	12980	0	114	3.80829596412556
"313"	8094616	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Fresh"	7.4	277	0	70	4
"314"	18635620	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	"Geronimo: An American Legend"	6.5	10680	0	115	3.13336820083682
"315"	18869594	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Getting Even With Dad"	4.8	7905	0	109	2.42745803357314
"316"	2405285	1994	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"Go Fish"	5.7	2114	0	83	3.3441717791411
"317"	22866222	1993	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Guilty as Sin"	5.6	5211	0	107	2.8130081300813
"318"	32589677	1993	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Hard Target"	6.2	49140	0	97	2.9175769612711
"319"	38922972	1993	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"Hot Shots! Part Deux"	6.6	88362	0	86	2.93975438325481
"320"	23808	1995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Live Nude Girls"	5.2	1844	0	95	3.37123493975904
"321"	19281235	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"House Party 3"	4.8	5208	0	100	2.15227272727273
"322"	10424645	1994	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"I'll Do Anything"	5.6	2645	0	115	2.88838612368024
"323"	28881266	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"In the Army Now"	5	13349	0	91	2.29876160990712
"324"	102314823	1993	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"In the Line of Fire"	7.2	99770	0	128	3.72124360969104
"325"	25096862	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"In the Name of the Father"	8.1	167705	0	133	3.91520979020979
"326"	3783003	1994	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Jimmy Hollywood"	5.3	3288	0	112	2.42292490118577
"327"	12526677	1993	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"Judgment Night"	6.6	16451	0	110	2.92385563380282
"328"	402828120	1993	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	"Jurassic Park"	8.1	920863	0	127	3.67917498129209
"329"	2395231	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	"Kalifornia"	6.7	52972	0	117	3.33777288203485
"330"	418961	1994	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	"Killing Zoe"	6.5	20378	0	96	3.42404306220096
"331"	1214231	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	"King of the Hill"	7.4	8169	0	103	3.78717472118959
"332"	9979683	1994	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Lassie"	5.9	6106	0	94	2.80346820809249
"333"	9979683	1994	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Lassie"	6.7	4339	0	100	3.025
"334"	50016394	1993	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Last Action Hero"	6.4	146386	0	130	2.79952113104287
"335"	12440858	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Life with Mikey"	5.6	5877	0	91	2.66636851520572
"336"	16821273	1994	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"Lightning Jack"	5.5	6773	0	98	2.56648936170213
"337"	1498795	1993	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	"M. Butterfly"	6.8	9434	0	101	3.37428571428571
"338"	44942695	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Made in America"	5.1	16424	0	111	2.76130198915009
"339"	44942695	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Made in America"	6.9	2796	0	93	3.44117647058824
"340"	44942695	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Made in America"	4.9	669	0	93	3.5
"341"	46405336	1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Malice"	6.4	24642	0	107	3.35996592844974
"342"	11330911	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	"Manhattan Murder Mystery"	7.3	42590	0	104	3.65322580645161
"343"	27912072	1993	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	"Menace II Society"	7.5	56007	0	97	3.62565217391304
"344"	56569216	1996	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"Executive Decision"	6.4	54579	0	133	3.35311059907834
"345"	22549338	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Much Ado About Nothing"	7.3	47042	0	111	3.88214613268114
"346"	22549338	1993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"Much Ado About Nothing"	7.1	16542	0	109	3.38151658767773
